"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"P51149",0.297997833210797,25.0115296711097,2.43616047254151,0.0472666954356715,0.0725441021251828,-5.27253039141073
"Q9NUQ9",0.290627850410068,23.4810033272307,2.36583460814765,0.0522486825275352,0.079843224814805,-5.37574284474304
"Q9C0B5;Q9ULC8",-0.355973300404926,22.8937268667113,-2.35206466502213,0.0532860251711857,0.0810774434716747,-5.39592769002772
"Q13813;REV__Q04637",0.483220684943696,24.9547403286487,2.33752842842129,0.0544041340395467,0.0824234305406007,-5.41722527845961
"P16989",-0.424408667345666,22.5003457754141,-2.30850817104793,0.0567090760216337,0.0855483069899004,-5.45970810010346
"P11940;Q9H361;Q96DU9;Q4VXU2;Q13310",0.517935421774801,21.8490710206601,2.2818518465809,0.0589145727943996,0.0884420922631809,-5.49868314296272
"P19105;O14950;P24844",0.292787938641734,24.2064844155024,2.27932175768644,0.0591284242892654,0.0884420922631809,-5.50237990058226
"P55786;A6NEC2",-0.572793943612574,25.3218617630157,-2.25462273856152,0.0612582595909684,0.0912412052135521,-5.53844286707579
"P62826",0.501775249638168,25.1485520587798,2.24249829413823,0.0623323029448685,0.0924508526871369,-5.55612808535435
"Q9NRX4",-0.338074780744584,24.7667590558082,-2.23718353858583,0.0628091518058114,0.0927683288177884,-5.56387653932701
"P84077;P61204",-0.402048741349148,26.4041878915668,-2.21294800396085,0.0650312065019656,0.0956500662299744,-5.59917835798866
"P30050",-0.49575703806914,23.8748261017784,-2.2073997037633,0.0655510717933974,0.0960146404276734,-5.60725250823365
"P22314",0.252869759705177,24.9239586709122,2.19993127649148,0.0662575321122347,0.0966483836182597,-5.6181162603192
"P61088;Q5JXB2",1.00647390740892,25.6819186125714,2.13484870205448,0.0727504849423314,0.105682803228983,-5.71253994260019
"P00338;Q6ZMR3;P07864",0.451722644559009,28.1891493932829,2.05767198946209,0.0812886265537319,0.11760198841585,-5.82383991756012
"P0DP25;P0DP24;P0DP23;P02585",-0.34421792054308,30.0039438435179,-2.05056397204883,0.0821239336933274,0.118325504464264,-5.83404870904835
"P61225;P10114",0.312802474256632,24.5326979506012,2.03380066520778,0.0841280827853381,0.120382244855584,-5.85809417597847
"P62913",1.49501389832107,24.4767498725057,2.03293027422395,0.0842334687799693,0.120382244855584,-5.8593414759598
"Q7KZF4",0.229448444918482,22.1798531413314,2.00723891331717,0.0874042371984274,0.124410063431633,-5.89610287036737
"P06454",1.03225187248307,24.0350756462351,1.99567862138849,0.0888695413358208,0.125987743339537,-5.91260840285165
"P61981",-0.219169225647537,26.220260170745,-1.95378109312646,0.094387797178882,0.133275569616581,-5.97223002771795
"Q15365",0.393196895706922,24.9580957158512,1.94929119788894,0.0949989499516074,0.133604100927958,-5.9785999941285
"P05387",-0.287903280627848,24.6919995005574,-1.92525770574976,0.0983374803339913,0.1377505180869,-6.0126302012838
"P11142",0.215521444159453,27.5022502245642,1.89080699412125,0.10332583285307,0.144166082992623,-6.06120491780943
"Q96RT1;Q96NW7",0.561369446483344,25.0376754910445,1.87825347134766,0.105204724909119,0.146209716113854,-6.07884180388275
"P63010",0.377506398020088,25.0307120180446,1.85483367630764,0.108799935838589,0.149645251021912,-6.11165034170655
"P09543",-0.350463214378234,24.7268226767104,-1.8543902284092,0.108869157326944,0.149645251021912,-6.11227034397505
"P29992;O95837;P19086;Q03113",1.03396529271414,24.5775787571645,1.85388211757563,0.108948525531534,0.149645251021912,-6.11298069749184
"P40227;Q92526",0.264028658538876,24.5822956079671,1.84205281048211,0.110812356940636,0.15161535658932,-6.12950118404307
"P40925",-0.224811646950126,24.4654472835804,-1.81918963641102,0.114503261493547,0.156060429757615,-6.16133551680185
"Q9HB71",0.321647541099743,23.2477131304718,1.79435881411953,0.118647294483415,0.161086519048637,-6.19576114140478
"P62834",0.378191352784238,25.444352738265,1.77645815233361,0.121724591297053,0.164631343784903,-6.22047892102235
"Q92616",0.414945580886087,23.9723738348138,1.73371104075145,0.129388235409769,0.17432842404446,-6.27914929858914
"P62829",0.449060880494674,23.9576519472773,1.71174246255259,0.133505134228198,0.179191301834806,-6.30909622077659
"P60981",0.330253118921082,26.7604994367842,1.70776977132703,0.134262891394159,0.179525760083857,-6.3144962321671
"Q99584",0.621286842874117,25.8600776940046,1.66244986849895,0.143202961506614,0.190757152497489,-6.37575047657058
"P05814",-2.66663482848972,24.0958033538764,-1.65638534581435,0.144441392387395,0.191683501927633,-6.38389719172838
"P04406;O14556",0.225797473740304,29.1827529126356,1.63660886646832,0.148550814498679,0.196398642389639,-6.41037843163063
"P27348",0.220908267260917,26.4953179233536,1.6319427472857,0.149536399367393,0.196963988718991,-6.41660714856108
"Q04917",0.266684874804859,25.2720099148488,1.60347094055071,0.155685129543616,0.20430056033047,-6.4544491770366
"O15511",-0.549641408268869,24.907841498832,-1.58317319133502,0.160212818783889,0.209463426039676,-6.4812496956314
"P41250",0.641107605707777,23.5903376119017,1.5308288602122,0.172462714798914,0.22464700488567,-6.54964713781716
"Q96KP4",-0.501520358275922,25.1215200947298,-1.52108438116632,0.174837049010271,0.2269024937523,-6.56226144730799
"O95747",0.310732394303976,22.7451651827099,1.51200382701537,0.17707676798995,0.228967395972353,-6.57398163302829
"P08174",0.155666163112418,26.0547555141359,1.49411806107649,0.181565834699828,0.233915108208172,-6.59696711574423
"O00231",-0.256958286026119,22.2572062311698,-1.46343272089416,0.189511486911011,0.243263835925771,-6.63608589978788
"P09525",-0.202699995342982,25.2436592968411,-1.45749670724913,0.191084770915799,0.244394652656801,-6.64360613518694
"P12429",-0.160205232170853,24.8589822520475,-1.41791749477209,0.201882064229607,0.256448046091754,-6.6933436387216
"P34932",0.164798565747017,24.0847497382156,1.41763199323672,0.201961917318718,0.256448046091754,-6.69369980747361
"P68133;P68032;P63267;P62736",0.312725004637706,27.6007692691485,1.40756681842322,0.204795364735197,0.259113848571773,-6.70623191006817
"P62937;P0DN26;A0A0B4J2A2;A0A075B767;A0A075B759;Q9Y536;F5H284;P0DN37",0.248402734025742,27.2323143255582,1.38862278066925,0.210225533589545,0.264826561341938,-6.72968871414478
"Q2VIR3;P41091",0.236134632609925,23.8207116853547,1.38660678920934,0.210810945430834,0.264826561341938,-6.73217479275921
"P36871",0.227749196599643,23.9067004455031,1.37073255565429,0.215471791889517,0.269721782046097,-6.75168126299613
"Q9Y696",-0.178389929466444,25.0702252152378,-1.3279082742763,0.22850645466079,0.285027485848971,-6.80367526098707
"P35237",0.33076851490063,25.1065178259897,1.31823895936091,0.231544352853991,0.287799847033306,-6.81528441451066
"Q96QK1",0.292145043216255,24.30953267778,1.3061627642604,0.235388310450379,0.291551135399943,-6.82971398526436
"P63000;P60763",0.141288907481687,26.9422068340984,1.28824865772505,0.241193564886032,0.296816241803927,-6.85097508322351
"P17987",0.336456478326753,24.8121838918596,1.28786010437733,0.241320853817923,0.296816241803927,-6.85143430254988
"P12955",0.212131589844422,22.7863906819342,1.22351590919112,0.263220497566801,0.322627901531531,-6.92631422423376
"Q14204",0.184863940489038,24.6867196960372,1.2044767904063,0.270019219605781,0.329727313830852,-6.94801204556197
"Q01082",0.160496828964039,24.0598110952776,1.20209327304187,0.270880796065006,0.329727313830852,-6.95071318325232
"P07900;Q14568;Q58FF6;Q58FG0",0.139856516045562,25.4427887988961,1.19874466503341,0.272095171141637,0.330067338188997,-6.95450224258982
"P31150",0.343351962977621,23.578154125816,1.19567494193782,0.273212464616514,0.330287671265854,-6.95796978903301
"Q01650",0.286462108386434,24.1519347239866,1.18352223725503,0.277673935060787,0.334535491728524,-6.97164123897661
"O43598",0.302758483204975,22.2459487492732,1.15977637544372,0.2865689243741,0.344077654095433,-6.99809213368278
"O95336",0.229601730275832,25.6768141683926,1.11880446878484,0.302476473178296,0.36194642383708,-7.04289268643313
"P15880",-0.229599431465676,24.0806595023888,-1.10581295103455,0.307670487330349,0.366774150651383,-7.05687053664907
"P02795;P13640;P80294;P04731",0.656777851775981,21.1228816089403,1.1011152521378,0.309566575224026,0.366774150651383,-7.06189737403951
"P49368",0.180254826779276,24.8177404223675,1.10096337234889,0.30962803652723,0.366774150651383,-7.06205964976864
"P50552",-0.216204044463321,22.7652315406068,-1.0724430912171,0.32134729724605,0.379383263972761,-7.09225675197226
"P11216",-0.189810665719715,24.0161733182748,-1.06641407216145,0.32387022535087,0.381087298496191,-7.09856931388434
"P09960",-0.134424883244709,23.7751409772621,-1.04747397027742,0.331900116561159,0.389238342678037,-7.1182363684902
"Q9UQ80",-0.186509316435064,23.6328200807263,-1.0316557624941,0.338728116357228,0.395930546602985,-7.13446882942359
"P46108",-0.198807712330705,21.4331640334477,-1.02086904210501,0.343448091800223,0.40012269440752,-7.14543593638807
"Q7L576;Q96F07",-0.180551521994058,24.1130403402749,-1.00578055264351,0.350137634267555,0.406574292422523,-7.16063607448352
"O00186",-0.425245731225132,24.3246451201096,-0.995456274547554,0.354773770132859,0.410607019202948,-7.1709411753317
"P32119",-0.169542772582808,25.6872365908605,-0.983288232748427,0.360299420416343,0.415639527473756,-7.18298579931605
"Q96TA1",-0.11303398765336,26.7358566630645,-0.956305334662362,0.372791244913534,0.427099155524701,-7.20930019625847
"Q06323",-0.17127079695085,24.806726915322,-0.956246229059125,0.372818970010338,0.427099155524701,-7.20935723336171
"P78371",0.125488532365239,25.1953447116455,0.954022973087393,0.373863000161848,0.427099155524701,-7.21150074862336
"Q01813",0.179879179963997,22.8765237314338,0.949797557584961,0.375853419020772,0.427987925530105,-7.21556420744642
"O00571;O15523",0.415603403972018,21.8554678880039,0.923578423664795,0.388385647002536,0.440836441774583,-7.24047074921836
"P23634;Q01814",0.096379848921881,25.9452601611927,0.896510117228137,0.401652469518721,0.454433723525989,-7.26561912508369
"Q92542",0.164547089635057,24.9945105914293,0.881588038468704,0.409109202059041,0.461391528200771,-7.27923285022331
"Q99460",-0.161105453398914,21.9022871499527,-0.822688052460527,0.439535403540775,0.494127380413674,-7.33118749282422
"P63261",-0.239222846497249,27.7658426753925,-0.797474770608148,0.453043361998512,0.50769621201738,-7.35253693376692
"P46782",-0.148306440838521,24.9579934083576,-0.782470160399086,0.46121899929619,0.515222489720111,-7.36498247877937
"P07947;P12931;P06241;P08631",-0.205790478110224,23.3797123449994,-0.777061610599571,0.464190962342265,0.51690665522656,-7.36942056639755
"Q9UBI6",-0.124585997191321,28.1878138648594,-0.765474547423631,0.470602419733527,0.521360673245457,-7.37884224961192
"P28482",0.131577872102902,23.6637751403765,0.764499626613149,0.471144631063175,0.521360673245457,-7.37962958884373
"P14174",-0.184968654233955,26.2341998902489,-0.707440130026138,0.503619461239489,0.555555218179812,-7.42423017107259
"Q07020",-0.188480725108462,24.5056231719126,-0.686405626826681,0.515954750832662,0.567389492348691,-7.43992467975568
"P26641",0.235483987766486,25.0356093955647,0.678069495720559,0.520896828614302,0.571045281058536,-7.44603111772934
"P61163",-0.111100097886961,22.8955166934884,-0.642694674628204,0.542202760362281,0.592562149869614,-7.47121835547378
"P02794",-0.218564691357646,25.5623825721505,-0.621701366434869,0.555099004054309,0.604783791454231,-7.48560325166544
"P06703",-0.0757693862509683,29.684911162352,-0.604254621639921,0.56595706327318,0.6147164410321,-7.49723464664111
"P37837",-0.0928530199381576,24.1473848055888,-0.587489513266697,0.576509326357326,0.622938061132043,-7.50813223964993
"P67936;P07951;CON__Q3SX28;P09493",-0.168809684631039,24.8875134916233,-0.582472206868571,0.579689627361496,0.622938061132043,-7.51133996139092
"O00159",-0.0673810971478233,26.0637281190395,-0.58149231236499,0.580311941394646,0.622938061132043,-7.51196354449032
"O60716",-0.132142550723266,24.3616183944839,-0.581062025830531,0.580585331763293,0.622938061132043,-7.5122370701042
"O14818;Q8TAA3",-0.0630765311193677,23.9084679194427,-0.570632235375662,0.587234935901174,0.62816343143368,-7.51881114171406
"P49720",-0.1073844220384,22.9019895660277,-0.560270397756494,0.593884381793368,0.633357059737338,-7.52523554668148
"P49588",0.100767065977614,22.7804886830638,0.528091340117594,0.614803927450252,0.653692127680539,-7.54450182972392
"O43657",-0.0735889406893477,21.4871107356115,-0.474560607027151,0.650475267676685,0.688352338304486,-7.57422037905132
"O75131;Q8IYJ1;Q96A23;O95741;Q9UBL6",0.210690216101163,23.8642060648392,0.471668658917437,0.652432229058561,0.688352338304486,-7.57574184721861
"O75436",-0.0503330250257754,23.0916415683898,-0.470458205673369,0.653252219070829,0.688352338304486,-7.5763760931061
"P06396;CON__Q3SX14",-0.0830588041014124,25.228057026501,-0.457422123114451,0.662115981655824,0.695562107546693,-7.5831099511076
"Q9Y678;Q9UBF2",0.268478331601628,22.8102489662617,0.454610953340083,0.664035213153642,0.695562107546693,-7.58453882233385
"Q86VP6",-0.0785731936578635,24.3427707485082,-0.369213319641564,0.723585555625081,0.755697340638028,-7.623959887852
"P62140;P36873;P62136",-0.0736312662298744,25.7212900007467,-0.353872351054836,0.734523354738069,0.76485765257386,-7.63021341343865
"Q09666",0.0388797871244613,25.7248151320849,0.321196591098722,0.758041943073415,0.78702589972034,-7.64267963929931
"P60842",-0.0894062278668919,24.1391401793771,-0.311320508732459,0.765206867451778,0.792134968359172,-7.64621749989563
"P60953;P17081;Q9H4E5",-0.038989831096341,26.9342503854051,-0.277182310708453,0.790162176340218,0.815576749263442,-7.65761825745476
"P04075",-0.0264975606494779,27.92260504493,-0.233054676809228,0.822816106813399,0.846804914592215,-7.6704363359528
"P25788",0.0357050500593701,24.0286657769228,0.225982499219294,0.828087073107029,0.849752141880178,-7.67228810593609
"P18669;Q8N0Y7;P15259",-0.0285836440683234,26.3483532448195,-0.217004107841623,0.834792612577461,0.854150122434329,-7.67455803714248
"P36578",-0.0495268422976203,24.2615813881013,-0.212322324957409,0.838295189023839,0.855254918281547,-7.67570571349945
"P16152",-0.0276628884199539,23.9317091585059,-0.198746664427165,0.848473777467299,0.863144793792382,-7.6788939174756
"O60610",-0.0515909629482678,21.772334349065,-0.193007498932087,0.852786408979215,0.865039087269146,-7.68017917634867
"P30041",0.0238782847297543,25.6992681815726,0.162247591299103,0.875990099700006,0.886030100842699,-7.6864321698487
"P50148",-0.0197694341994463,24.0972845052791,-0.137580097457651,0.894695439341875,0.902364257393377,-7.69067020009901
"Q06830",-0.0104784944398375,27.1140550622561,-0.0952420777978264,0.926963530599478,0.932245374078677,-7.69632597802876
"O43707;Q9H254",-0.00882044277588534,26.758374679132,-0.0889780042570289,0.931752048813881,0.93439907167983,-7.69698864521654
"Q99832",0.0030254019648801,24.5646498767612,0.0226065348502229,0.982635670116645,0.982635670116645,-7.70124434059108
